,Title,Date,Authors,Summary,Keywords,Text,Url
198,Daily Report: Tech Earnings Season Begins With a Warning,2016-01-14,['Pui-Wing Tam'],"PhotoThe tech earnings season got off to a rocky start on Wednesday with the surprise warning from GoPro, the maker of action cameras, that its quarterly results would be lower than expected by Wall Street analysts and that it had cut about 7 percent of its work force.
A top executive also departed the company.
The chip maker is scheduled to disclose quarterly results, with investors set to scrutinize the performance of Brian Krzanich, who took over as Intel’s chief executive in 2013.
Though PCs are no longer the tech force they once were, Intel remains a bellwether for the tech industry.
Check back here for what Intel will report.","['wall', 'work', 'earnings', 'warning', 'tech', 'daily', 'intel', 'begins', 'maker', 'report', 'season', 'force', 'executive', 'results', 'quarterly']","Photo

The tech earnings season got off to a rocky start on Wednesday with the surprise warning from GoPro, the maker of action cameras, that its quarterly results would be lower than expected by Wall Street analysts and that it had cut about 7 percent of its work force. A top executive also departed the company.

It’s Intel turn on Thursday. The chip maker is scheduled to disclose quarterly results, with investors set to scrutinize the performance of Brian Krzanich, who took over as Intel’s chief executive in 2013. The Silicon Valley company, which rose to prominence by providing chips to personal computers, has been adapting to the current technology landscape where mobile devices have become the biggest growth area. Though PCs are no longer the tech force they once were, Intel remains a bellwether for the tech industry.

Check back here for what Intel will report.",https://bits.blogs.nytimes.com/2016/01/14/daily-report-tech-earnings-season-begins-with-a-warning/
199,Bronx Science Bans Cellphones From Wi-Fi as Students Devour It,2016-01-14,['Elizabeth A. Harris'],"Several Bronx Science students on their way home from school last week said they most frequently used the wireless network to send pictures to their friends on Snapchat, an app they said the school did not block; Facebook, by contrast, was not accessible.
This being Bronx Science, some students said they found the wireless most useful for statistics classes, or to use Google Slides to put together school projects.
“A friend once told me he was watching Netflix” at school, said Eugene Park, a senior and Snapchat enthusiast.
“Netflix is not blocked, conveniently.”Miguel Mercado, 16, a junior, said he used the school for YouTube, mostly to listen to music.
“Is there a problem?”Despite the new rule barring students’ cellphones on the wireless network, Miguel said he was still able to use it on his phone last week.","['cellphones', 'bronx', 'school', 'students', 'wireless', 'science', 'way', 'wifi', 'department', 'devour', 'week', 'snapchat', 'used', 'bans', 'network']","Several Bronx Science students on their way home from school last week said they most frequently used the wireless network to send pictures to their friends on Snapchat, an app they said the school did not block; Facebook, by contrast, was not accessible. This being Bronx Science, some students said they found the wireless most useful for statistics classes, or to use Google Slides to put together school projects.

“A friend once told me he was watching Netflix” at school, said Eugene Park, a senior and Snapchat enthusiast. “Netflix is not blocked, conveniently.”

Miguel Mercado, 16, a junior, said he used the school for YouTube, mostly to listen to music.

“Adele’s good,” he offered by way of example.

A classmate named Phillip, who was standing beside him, gave a snicker.

“What? I like Adele,” Miguel said. “Is there a problem?”

Despite the new rule barring students’ cellphones on the wireless network, Miguel said he was still able to use it on his phone last week. Many of his schoolmates who were unscientifically surveyed said the same.

In 2013, Scott M. Stringer, the Manhattan borough president at the time, criticized the Education Department in a report that said 75 percent of school buildings had excruciatingly slow Internet speeds.

Since then, amid a national push to increase the speed and connectivity of schools, the department has upgraded the wiring at more than 250 school buildings, Devora Kaye, a department spokeswoman, said. Ms. Kaye added that the city plans to spend $650 million over the next three years to further upgrade school technology.",https://www.nytimes.com/2016/01/14/nyregion/bronx-science-bans-cellphones-from-wi-fi-as-students-devour-it.html
200,Video Feature: Some Standouts at the International CES,2016-01-14,['Kit Eaton'],"It is a social network for sharing live video clips, and its user numbers have grown rapidly since its introduction at CES.
With a few taps, you can broadcast a video live from your phone’s main camera or the selfie camera (so you can make a “talking head” style video).
As you transmit video using MeVee, you see alerts as viewers join your stream, which lets you say hello to them in real time.
All of this will sound familiar if you have previously used Meerkat or Periscope, which are live streaming apps that became popular last year.
But MeVee is aiming for high-quality audio and video to set it apart from its rivals.","['world', 'viewers', 'camera', 'ces', 'apps', 'standouts', 'stream', 'wonderful', 'international', 'feature', 'mevee', 'live', 'video']","LAST week, manufacturers from all over the world gathered in Las Vegas — as they do every January — for International CES, a giant electronics show where they displayed televisions, computers and weird and wonderful gadgets. Nowadays, apps are also showcased or previewed alongside the hardware.

So which apps stood out at CES? Here’s a rundown.

First on the list is one that has been causing a stir: MeVee. It is a social network for sharing live video clips, and its user numbers have grown rapidly since its introduction at CES.

With a few taps, you can broadcast a video live from your phone’s main camera or the selfie camera (so you can make a “talking head” style video). MeVee’s makers suggest you stream for longer than 15 seconds to make the experience meaningful for viewers. As you transmit video using MeVee, you see alerts as viewers join your stream, which lets you say hello to them in real time. Viewers can click “like” and make comments.

All of this will sound familiar if you have previously used Meerkat or Periscope, which are live streaming apps that became popular last year. But MeVee is aiming for high-quality audio and video to set it apart from its rivals.",https://www.nytimes.com/2016/01/14/technology/personaltech/video-feature-some-standouts-at-the-international-ces.html
201,Why Media Titans Would Be Wise Not to Overlook Netflix,2016-01-14,['Farhad Manjoo'],"Say you’re Robert A. Iger, the chief executive of Disney, or Brian L. Roberts, of Comcast, or perhaps you’re slightly lower down on the ladder of behemoths — the boss of Twenty-First Century Fox or Time Warner, perhaps.
How worried are you about Netflix?
Yes, Netflix has grown substantially over the last few years, now claiming more than 70 million subscribers who pay about $8 to $10 a month for access to a large library of movies and TV shows.
Last year the streaming service’s stock was the best performing of the Standard & Poor’s 500-stock index, rising 140 percent.
The move nearly doubled Netflix’s potential market — the service is now accessible to more than 540 million households worldwide with broadband Internet access.","['tv', 'chief', 'worried', 'million', 'overlook', 'youre', 'shows', 'netflix', 'movies', 'wise', 'executive', 'titans', 'media', 'netflixs']","Imagine you run a global media conglomerate. Say you’re Robert A. Iger, the chief executive of Disney, or Brian L. Roberts, of Comcast, or perhaps you’re slightly lower down on the ladder of behemoths — the boss of Twenty-First Century Fox or Time Warner, perhaps. In any case, you own a lot of valuable stuff: movie studios, broadcast and cable TV networks, perhaps a broadband infrastructure, maybe some theme parks with roller coasters and a few impressive castles.

So here’s a question for you, my media-mogul friend. How worried are you about Netflix? And more to the point: Are you worried enough?

It’s possible you’re not. Yes, Netflix has grown substantially over the last few years, now claiming more than 70 million subscribers who pay about $8 to $10 a month for access to a large library of movies and TV shows. Last year the streaming service’s stock was the best performing of the Standard & Poor’s 500-stock index, rising 140 percent.

And its prospects keep looking brighter: Last week, Reed Hastings, Netflix’s goateed chief executive, announced he would make his movies and TV shows instantly available to almost every country in the world (the big exception, for now, is China). The move nearly doubled Netflix’s potential market — the service is now accessible to more than 540 million households worldwide with broadband Internet access.",https://www.nytimes.com/2016/01/14/technology/why-media-titans-need-to-worry-about-netflix.html
202,U.S. Proposes Spending $4 Billion on Self-Driving Cars,2016-01-15,['Bill Vlasic'],"DETROIT — With automakers and technology companies rushing to develop self-driving cars, the Obama administration on Thursday pledged to expedite regulatory guidelines for autonomous vehicles and invest in research to help bring them to market.
Until now, the federal government has taken a hands-off approach to regulating new technology that allows vehicles to operate independently and without an actual driver.
But in an announcement here at the North American International Auto Show, Transportation Secretary Anthony Foxx said the government would remove hurdles to developing autonomous vehicles and set further guidelines for them within six months.
“We are bullish on autonomous vehicles,” Mr. Foxx said.
“The actions we are taking today bring us up to speed.”","['vehicles', 'selfdriving', 'today', 'taken', 'technology', 'guidelines', 'proposes', 'billion', 'autonomous', 'taking', 'spending', 'transportation', 'foxx', 'bring', 'cars']","DETROIT — With automakers and technology companies rushing to develop self-driving cars, the Obama administration on Thursday pledged to expedite regulatory guidelines for autonomous vehicles and invest in research to help bring them to market.

Until now, the federal government has taken a hands-off approach to regulating new technology that allows vehicles to operate independently and without an actual driver.

But in an announcement here at the North American International Auto Show, Transportation Secretary Anthony Foxx said the government would remove hurdles to developing autonomous vehicles and set further guidelines for them within six months.

“We are bullish on autonomous vehicles,” Mr. Foxx said. “The actions we are taking today bring us up to speed.”",https://www.nytimes.com/2016/01/15/business/us-proposes-spending-4-billion-on-self-driving-cars.html
203,Jawbone Raises $165 Million at Half Its Last Valuation,2016-01-15,"['Mike Isaac', 'Katie Benner']","A Jawbone spokeswoman said the investment will be used to fund operations, growth and new product development, but she declined to comment on why the valuation had fallen.
Jawbone is trying to retain employees by making sure they don’t lose money as part of this latest financing deal.
In order to do this, Jawbone said it would issue more shares to workers to make up for the reduced value of each share.
Last year, Jawbone laid off employees as part of a restructuring.
The company raised nearly $300 million in debt from the money management firm BlackRock last April.","['employees', 'money', 'round', 'raised', 'raises', 'company', 'million', 'private', '165', 'valuation', 'jawbone', 'valued', 'value', 'half']","Jawbone, the once-hot wearable technology start-up, said on Friday that it had raised $165 million in funding at a valuation of $1.5 billion, or roughly half the amount that the company was valued at as recently as 2014, continuing a burgeoning trend of start-ups raising money at lower values than before.

A Jawbone spokeswoman said the investment will be used to fund operations, growth and new product development, but she declined to comment on why the valuation had fallen. Recode previously reported the 16-year-old company’s funding and lower valuation.

When private companies raise money at a lower value than they had previously, the event is known as a “down round.” On Thursday, Foursquare announced it had raised a $45 million round of venture capital — which people familiar with the terms have said was also a down round, with Foursquare valued at $250 million, less than half of the $650 million it was valued at during its last round in 2013.

Down rounds are increasing as Silicon Valley sobers up somewhat after a frothy period. In the last quarter of 2015, there was a major investment slowdown; funding to private companies dropped 30 percent from the previous quarter, to $27.3 billion, the research firm CB Insights said.

Mutual fund investors have also recently marked down the valuations of other high-profile private companies like Zenefits, Dropbox and Snapchat.

Down rounds, like the ones that Jawbone and Foursquare have raised, tend to destroy value for all of the pre-existing shareholders, including employees who own the company’s private stock.

Jawbone is trying to retain employees by making sure they don’t lose money as part of this latest financing deal. In order to do this, Jawbone said it would issue more shares to workers to make up for the reduced value of each share. This also increases their ownership stakes in the company by at least 25 percent, the spokeswoman said.

Employees at Jawbone, as at most start-ups, have to work at a company for a certain period of time before they have the right to own their stock, a process known as vesting. Jawbone said the new stock it will issue to employees who have already earned the rights to their old stock will be fully vested, meaning they don’t have to stay at the company for an even longer period before they can own the new stock.

It has been a tumultuous year for Jawbone, which is based in San Francisco. The company’s Up fitness band line faces stiff competition in a crowded market for wearable technology that is dominated by Fitbit and Apple, according to the research firm IDC.

Last year, Jawbone laid off employees as part of a restructuring. The company raised nearly $300 million in debt from the money management firm BlackRock last April.",https://bits.blogs.nytimes.com/2016/01/15/jawbone-raises-165-million-at-half-its-last-valuation/
204,Dance Listings for Jan. 15-21,2016-01-15,[],"At various times, the Actors Fund Arts Center, 160 Schermerhorn Street, Boerum Hill, 800-838-3006, excognitodance.com.
(Schaefer)Flicfest (Thursday through Jan. 30) Showcases for emerging choreography usually offer a slew of small samples, hardly enough to get to know any one artist.
They include Taylor Drury, Hattie Mae Williams, Donofrio Dance, Angel Chinn/Nona Lee Dance Company, Joya Powel and Beck Heiberg.
(Schaefer)★ Live Artery (through Jan. 30) For the benefit of visiting arts presenters catching up on the latest in New York dance, Live Artery offers a nearly nonstop buffet of performances this weekend.
At various times, New York Live Arts, 219 West 19th Street, Chelsea, 212-924-0077, newyorklivearts.org.","['jan', 'dance', 'york', '1521', 'arts', 'schaefer', 'listings', 'center', 'live', 'various', 'street', 'city']","Excognito Dance Festival (through Monday) This Brooklyn-based festival alternates between mixed-bill programs featuring the three participating companies, and programs where each gets the stage all to itself. Belinda McGuire performs solos created for her by Doug Varone, Idan Sharabi and Sharon Moore (and one of her own); the choreographer Joshua Beamish introduces two new works in his quirky, fluid style; and in its single company show, LoudHoundMovement presents “In the Plague of Dreams,” based on a story about an oppressed town. At various times, the Actors Fund Arts Center, 160 Schermerhorn Street, Boerum Hill, 800-838-3006, excognitodance.com. (Schaefer)

Flicfest (Thursday through Jan. 30) Showcases for emerging choreography usually offer a slew of small samples, hardly enough to get to know any one artist. Flicfest, in contrast, gives each of its six selected choreographers a feature-length slot to make a statement. Participating artists in the festival’s sixth iteration are interested in how we negotiate identity and history today, and how technology shapes behavior. They include Taylor Drury, Hattie Mae Williams, Donofrio Dance, Angel Chinn/Nona Lee Dance Company, Joya Powel and Beck Heiberg. Thursdays through Saturdays at 7:30 and 9 p.m., Irondale Center, 85 South Oxford Street, Fort Greene, Brooklyn, 866-811-4111, irondale.org. (Schaefer)

Food for Thought (Thursday through Jan. 23) This year’s annual performance series-meets-charitable food drive is brought to you by the guest curators Adrienne Rooney, Ali Rosa-Salas and Greta Hartenstein. Two cans of food (to be distributed by St. Mark’s Church) and $5 gets you in the door to view one of three performances, each with a different lineup of artists. At 8 p.m., St. Mark’s Church, 131 East 10th Street, East Village, 866-811-4111, danspaceproject.org. (Schaefer)

★ Live Artery (through Jan. 30) For the benefit of visiting arts presenters catching up on the latest in New York dance, Live Artery offers a nearly nonstop buffet of performances this weekend. Highlights include Joanna Kotze on Friday evening, Pavel Zustiak on Saturday afternoon, Preeti Vasudevan on Monday afternoon and Sonya Tayeh on Monday evening. Beginning Wednesday, dance’s bad girl Ann Liv Young presents “Elektra,” her take on the Sophocles tragedy that is sure to be characteristically audacious. At various times, New York Live Arts, 219 West 19th Street, Chelsea, 212-924-0077, newyorklivearts.org. (Schaefer)

★ Rashaun Mitchell and Silas Riener (Friday through Sunday) In “Horizon Events,” the third floor gallery at MoMA PS1 serves as muse to the thoughtful and unpredictable choreographers Rashaun Mitchell and Silas Riener. Part improvisation, part installation, the work plays with the peculiar and flexible nature of time and space, just like the physics concept that its title nods to and inverts. The trustworthy crew on this expedition consists of Penelope Armstead-Williams, David Botana, Forrest Hersey, Cori Kresge and Melissa Toogood. At 8 p.m., MoMA PS1, 22-25 Jackson Avenue, at 46th Avenue, Long Island City, Queens, 718-784-2084, ps1.org. (Schaefer)

★ New York City Ballet (Tuesday through Feb. 28) City Ballet’s winter season starts with a welcome cameo: The principal dancer Robert Fairchild will take a break from his starring role in Broadway’s “An American in Paris” to perform in Balanchine’s jazzy “Who Cares?” Tuesday’s opening night also includes “Barber Violin Concerto” and Jerome Robbins’s sailor salute, “Fancy Free.” Wednesday’s program pairs Balanchine’s elegant “Liebeslieder Walzer” with Robbins’s sleek “Glass Pieces”; Thursday brings a trifecta of classic Balanchine: “Ballo della Regina,” “Kammermusik No. 2” and Tschaikovsky Suite No. 3.” Tuesdays through Thursdays at 7:30 p.m., Fridays at 8 p.m., Saturdays at 2 and 8 p.m., Sundays at 3 p.m., David H. Koch Theater, Lincoln Center, 212-496-0600, nycballet.com. (Schaefer)",https://www.nytimes.com/2016/01/15/arts/dance/dance-listings-for-jan-15-21.html
205,Transcript: Preliminary Republican Presidential Debate,2016-01-15,[],"The reality is that if you’re a single parent — a child of a single parent, and you grew up in a single parent family neighborhood, you went to that single parent family school, the chance of you ever, ever reaching the top 20% of income earners is 3% in America.
And, we have been too politically correct in this country because we don’t want to offend anybody to fight for the lives of our children.
More Republican Presidential Debate in North Charleston after this.
(APPLAUSE)SANTORUM: Ladies and gentlemen, America is frustrated and angry and looking for someone who’s a fighter, but I also think they’re looking for someone who’s a winner.
And take on someone who’s going to be the person who’s going to be between a Republican holding the presidency and that’s Hillary Clinton.","['preliminary', 'thank', 'republican', 'parent', 'going', 'think', 'single', 'debate', 'family', 'dont', 'whos', 'america', 'presidential', 'transcript', 'theyre']","And, he wrote this book, I think, ostensibly to support the Democratic argument that the middle of America’s hollowing out, and income gap is widening, and rich are getting richer. When he studied all the information as to what was going on, he realized that the biggest reason that we’re seeing the hollowing out of the middle of America is the breakdown of the American family.

The reality is that if you’re a single parent — a child of a single parent, and you grew up in a single parent family neighborhood, you went to that single parent family school, the chance of you ever, ever reaching the top 20% of income earners is 3% in America. At least — I don’t know about you, but that’s not good enough. And, we have been too politically correct in this country because we don’t want to offend anybody to fight for the lives of our children. (APPLAUSE)

You want — You want to be shocked? You read the first few chapters of Mr. — Dr. Putnam’ book. He talks about Port Clinton, Ohio and growing up there in the 1950’s, and how poor kids actually survived and did well, even though they were poor and disadvantaged. But, then he goes to the towns today and these kids are failing, and failing miserably. They don’t even have a shot, and we won’t even have the courage to have leadership at the federal level — not with legislation, but the most powerful tool a president have, the bully pulpit to encourage each and everyone of you, churches and businesses, and educators, and community leaders to let’s have a national campaign to rebuild the American family, and give every child its birthright which is a Mom and a Dad who loves them.

That will change this economy.

(CHEERING & APPLAUSE)

REGAN: Thank you.

SMITH: Thank you, Senator.

We’re not finished yet. More Republican Presidential Debate in North Charleston after this.

(COMMERCIAL BREAK)

SMITH: Welcome back, it’s time for the closing statements. Candidates will each get one minute, starting with Senator Santorum.

Thank you very much, I want to thank the people of Charleston, which has become a little bit of a second home to me, because I am very privileged to have two young men who go to the Citadel here and they’re here tonight, my son John and my son Daniel.

(APPLAUSE)

SANTORUM: Ladies and gentlemen, America is frustrated and angry and looking for someone who’s a fighter, but I also think they’re looking for someone who’s a winner. Somebody who can go out there and take on the establishment and make a difference. And take on someone who’s going to be the person who’s going to be between a Republican holding the presidency and that’s Hillary Clinton.",https://www.nytimes.com/2016/01/15/us/politics/transcript-preliminary-republican-presidential-debate.html
206,"Intel’s Earnings Fall in Fourth Quarter, but Beat Expectations",2016-01-15,['Quentin Hardy'],"SAN FRANCISCO — Not that long ago, Wall Street believed that as Intel goes, so goes much of the rest of the technology industry.
A lot has changed in recent years.
The PC market has been in a long, slow decline, and Intel does not have the same clout with companies that build smartphones, which are today’s hottest gadgets.
But even if some of its financial clout has waned, Intel’s spending continues to be a key indicator of the health of the tech world.
Intel is still — by a good stretch — the world’s biggest semiconductor maker and perhaps the only company of its kind with the resources to keep improving chip technology.","['world', 'fall', 'wall', 'fourth', 'earnings', 'company', 'technology', 'intel', 'beat', 'long', 'goes', 'worlds', 'waned', 'quarter', 'intels', 'clout', 'expectations']","SAN FRANCISCO — Not that long ago, Wall Street believed that as Intel goes, so goes much of the rest of the technology industry.

If Intel did well in its quarterly earnings report and planned to spend aggressively in the coming months, it meant personal computer makers were likely to do the same because the company was the main supplier to all of them.

A lot has changed in recent years. The PC market has been in a long, slow decline, and Intel does not have the same clout with companies that build smartphones, which are today’s hottest gadgets.

But even if some of its financial clout has waned, Intel’s spending continues to be a key indicator of the health of the tech world. Intel is still — by a good stretch — the world’s biggest semiconductor maker and perhaps the only company of its kind with the resources to keep improving chip technology.",https://www.nytimes.com/2016/01/15/technology/intel-earnings-computer-chip-industry.html
207,Transcript: Preliminary Republican Presidential Debate,2016-01-15,[],"The reality is that if you’re a single parent — a child of a single parent, and you grew up in a single parent family neighborhood, you went to that single parent family school, the chance of you ever, ever reaching the top 20% of income earners is 3% in America.
And, we have been too politically correct in this country because we don’t want to offend anybody to fight for the lives of our children.
More Republican Presidential Debate in North Charleston after this.
(APPLAUSE)SANTORUM: Ladies and gentlemen, America is frustrated and angry and looking for someone who’s a fighter, but I also think they’re looking for someone who’s a winner.
And take on someone who’s going to be the person who’s going to be between a Republican holding the presidency and that’s Hillary Clinton.","['preliminary', 'thank', 'republican', 'parent', 'going', 'think', 'single', 'debate', 'family', 'dont', 'whos', 'america', 'presidential', 'transcript', 'theyre']","And, he wrote this book, I think, ostensibly to support the Democratic argument that the middle of America’s hollowing out, and income gap is widening, and rich are getting richer. When he studied all the information as to what was going on, he realized that the biggest reason that we’re seeing the hollowing out of the middle of America is the breakdown of the American family.

The reality is that if you’re a single parent — a child of a single parent, and you grew up in a single parent family neighborhood, you went to that single parent family school, the chance of you ever, ever reaching the top 20% of income earners is 3% in America. At least — I don’t know about you, but that’s not good enough. And, we have been too politically correct in this country because we don’t want to offend anybody to fight for the lives of our children. (APPLAUSE)

You want — You want to be shocked? You read the first few chapters of Mr. — Dr. Putnam’ book. He talks about Port Clinton, Ohio and growing up there in the 1950’s, and how poor kids actually survived and did well, even though they were poor and disadvantaged. But, then he goes to the towns today and these kids are failing, and failing miserably. They don’t even have a shot, and we won’t even have the courage to have leadership at the federal level — not with legislation, but the most powerful tool a president have, the bully pulpit to encourage each and everyone of you, churches and businesses, and educators, and community leaders to let’s have a national campaign to rebuild the American family, and give every child its birthright which is a Mom and a Dad who loves them.

That will change this economy.

(CHEERING & APPLAUSE)

REGAN: Thank you.

SMITH: Thank you, Senator.

We’re not finished yet. More Republican Presidential Debate in North Charleston after this.

(COMMERCIAL BREAK)

SMITH: Welcome back, it’s time for the closing statements. Candidates will each get one minute, starting with Senator Santorum.

Thank you very much, I want to thank the people of Charleston, which has become a little bit of a second home to me, because I am very privileged to have two young men who go to the Citadel here and they’re here tonight, my son John and my son Daniel.

(APPLAUSE)

SANTORUM: Ladies and gentlemen, America is frustrated and angry and looking for someone who’s a fighter, but I also think they’re looking for someone who’s a winner. Somebody who can go out there and take on the establishment and make a difference. And take on someone who’s going to be the person who’s going to be between a Republican holding the presidency and that’s Hillary Clinton.",https://www.nytimes.com/2016/01/15/us/politics/transcript-preliminary-republican-presidential-debate.html
208,"Joel Klein, Ex-New York Schools Chancellor, to Join Health Insurance Start-Up",2016-01-15,['Sharon Otterman'],"Joel I. Klein, the former chancellor of the New York City public school system, is moving beyond education to become a top executive at Oscar, a New York health insurance start-up with a focus on technology, the company announced on Thursday.
Mr. Klein was the chancellor of New York City schools from 2002 to 2010, when he left to work for Rupert Murdoch’s News Corporation as a top adviser and leader of the expanding education division of his media company.
Under Mr. Klein, the city closed many large failing schools and opened dozens of smaller ones, leading to improved graduation rates.
News Corporation sold Amplify to the company’s management team and new investors last fall, writing off $371 million in losses.
By that point, Mr. Klein had stepped down as chief executive, though he remains on the company’s board.","['york', 'mr', 'chancellor', 'executive', 'exnew', 'technology', 'join', 'schools', 'klein', 'corporation', 'amplify', 'startup', 'insurance', 'health', 'education', 'city', 'joel']","Joel I. Klein, the former chancellor of the New York City public school system, is moving beyond education to become a top executive at Oscar, a New York health insurance start-up with a focus on technology, the company announced on Thursday.

Mr. Klein was the chancellor of New York City schools from 2002 to 2010, when he left to work for Rupert Murdoch’s News Corporation as a top adviser and leader of the expanding education division of his media company.

He became chief executive of Amplify, a digital education business owned by News Corporation. Begun as a testing software maker, the business under News Corporation invested millions in an attempt to weave technology into schools, primarily through custom-made tablets.

Under Mr. Klein, the city closed many large failing schools and opened dozens of smaller ones, leading to improved graduation rates. But at Amplify, he was less successful. Its rollouts were marred by issues, including disappointing sales, and last year it stopped selling the tablets to new customers amid a wave of layoffs. News Corporation sold Amplify to the company’s management team and new investors last fall, writing off $371 million in losses. By that point, Mr. Klein had stepped down as chief executive, though he remains on the company’s board.",https://www.nytimes.com/2016/01/15/nyregion/joel-klein-ex-new-york-schools-chancellor-to-join-health-insurance-start-up.html
209,"Amazon Prime Video, Home and Away",2016-01-15,['J. D. Biersdorfer'],"Is there a way to watch Amazon’s Instant Video on my television instead of my tablet?
If I’m subscribed to Amazon Prime in the United States, can I watch the Prime Instant Video outside the country, like when I’m traveling overseas for work?
A few inexpensive set-top boxes designed to stream video to the TV can tap into Amazon’s video library, including the company’s own Fire TV and Fire TV Stick devices.
Hardware from Roku, TiVo and Panasonic can also stream Amazon Instant Video to the television screen.
Smart TVs and Blu-ray disc players from several major manufacturers also have Amazon’s app for videos built in.","['amazon', 'tv', 'amazons', 'app', 'prime', 'watch', 'video', 'instant', 'stream', 'television', 'screen', 'away']","Q. Is there a way to watch Amazon’s Instant Video on my television instead of my tablet? If I’m subscribed to Amazon Prime in the United States, can I watch the Prime Instant Video outside the country, like when I’m traveling overseas for work?

A. If you want to move the picture to a bigger screen, Amazon has a version of its video app available on several devices that connect to your television set in one way or another; you may already have the hardware on hand. A few inexpensive set-top boxes designed to stream video to the TV can tap into Amazon’s video library, including the company’s own Fire TV and Fire TV Stick devices. Hardware from Roku, TiVo and Panasonic can also stream Amazon Instant Video to the television screen.

Image One of the many ways to watch Amazon’s videos on a television: Use the Amazon Video iPad app to stream a show to the big screen, via a connected Apple TV.

Game consoles like Microsoft’s Xbox One and Xbox 360, Sony’s PlayStation 4 and PlayStation 3 models, and the Nintendo Wii U and Wii can stream Amazon’s video content to the connected TV screen. Smart TVs and Blu-ray disc players from several major manufacturers also have Amazon’s app for videos built in.",https://www.nytimes.com/2016/01/15/technology/personaltech/amazon-prime-video-home-and-away.html
