,visit_date,air_area_name,air_genre_name,air_store_id,visitors,latitude,longitude,day_of_week,holiday_flg,visit_date2
208355,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,2,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208356,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,1,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208354,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_df9355c47c5df9d3,16,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208353,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,2,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208358,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,14,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208357,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,15,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208366,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,22,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208372,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,18,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208378,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,10,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208375,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,26,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208374,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,4,33.586993799999995,130.3948938,Thursday,0,2016-07-07
208373,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,33,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208352,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,23,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208376,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,8,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208370,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_0ead98dd07e7a82a,5,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208369,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,33,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208368,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,56,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208367,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,2,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208371,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6e64fb5821402cd2,10,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208365,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,36,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208351,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,38,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208360,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_6c1128955c58b690,36,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208381,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,5,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208391,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,28,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208388,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,25,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208377,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,13,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208390,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,10,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208389,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,6,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208387,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,18,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208382,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,13,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208385,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,17,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208384,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_602ca92c0db34f8f,7,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208392,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_1dea9815ccd36620,13,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208386,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,4,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208393,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,5,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208406,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,39,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208395,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,4,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208383,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,41,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208397,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,19,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208394,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,9,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208396,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,7,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208380,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,11,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208405,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,15,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208404,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,6,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208403,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,32,33.586993799999995,130.3948938,Thursday,0,2016-07-07
208401,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,37,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208379,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,19,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208400,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,8,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208399,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_eb5788dba285e725,24,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208398,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,27,33.589215700000004,130.3928134,Thursday,0,2016-07-07
208402,7/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,13,33.589215700000004,130.3928134,Thursday,0,2016-07-07
209096,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,32,33.589215700000004,130.3928134,Friday,0,2016-07-08
209094,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_38746ffe9aa20c7e,7,33.589215700000004,130.3928134,Friday,0,2016-07-08
209095,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_6c1128955c58b690,41,33.589215700000004,130.3928134,Friday,0,2016-07-08
209093,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,26,33.589215700000004,130.3928134,Friday,0,2016-07-08
209088,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,12,33.589215700000004,130.3928134,Friday,0,2016-07-08
209091,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,52,33.589215700000004,130.3928134,Friday,0,2016-07-08
209090,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,9,33.589215700000004,130.3928134,Friday,0,2016-07-08
209089,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_df9355c47c5df9d3,6,33.589215700000004,130.3928134,Friday,0,2016-07-08
209086,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,44,33.589215700000004,130.3928134,Friday,0,2016-07-08
209098,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_c8a657c8c5c93d69,5,33.589215700000004,130.3928134,Friday,0,2016-07-08
209092,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,30,33.589215700000004,130.3928134,Friday,0,2016-07-08
209087,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,13,33.589215700000004,130.3928134,Friday,0,2016-07-08
209101,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,35,33.589215700000004,130.3928134,Friday,0,2016-07-08
209099,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_4579cb0669fd411b,14,33.589215700000004,130.3928134,Friday,0,2016-07-08
209111,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,5,33.589215700000004,130.3928134,Friday,0,2016-07-08
209110,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,42,33.589215700000004,130.3928134,Friday,0,2016-07-08
209108,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,22,33.589215700000004,130.3928134,Friday,0,2016-07-08
209107,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,17,33.589215700000004,130.3928134,Friday,0,2016-07-08
209112,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,8,33.589215700000004,130.3928134,Friday,0,2016-07-08
209105,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_0ead98dd07e7a82a,1,33.589215700000004,130.3928134,Friday,0,2016-07-08
209104,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,37,33.589215700000004,130.3928134,Friday,0,2016-07-08
209103,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,26,33.589215700000004,130.3928134,Friday,0,2016-07-08
209102,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,5,33.589215700000004,130.3928134,Friday,0,2016-07-08
209106,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6e64fb5821402cd2,7,33.589215700000004,130.3928134,Friday,0,2016-07-08
209114,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,17,33.589215700000004,130.3928134,Friday,0,2016-07-08
209100,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,36,33.589215700000004,130.3928134,Friday,0,2016-07-08
209113,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,15,33.589215700000004,130.3928134,Friday,0,2016-07-08
209109,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,14,33.586993799999995,130.3948938,Friday,0,2016-07-08
209115,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,36,33.589215700000004,130.3928134,Friday,0,2016-07-08
209128,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,25,33.589215700000004,130.3928134,Friday,0,2016-07-08
209139,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,23,33.589215700000004,130.3928134,Friday,0,2016-07-08
209127,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,9,33.589215700000004,130.3928134,Friday,0,2016-07-08
209126,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,4,33.589215700000004,130.3928134,Friday,0,2016-07-08
209125,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,15,33.589215700000004,130.3928134,Friday,0,2016-07-08
209124,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,18,33.589215700000004,130.3928134,Friday,0,2016-07-08
209123,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,10,33.589215700000004,130.3928134,Friday,0,2016-07-08
209120,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,14,33.589215700000004,130.3928134,Friday,0,2016-07-08
209121,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_602ca92c0db34f8f,9,33.589215700000004,130.3928134,Friday,0,2016-07-08
209119,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,23,33.589215700000004,130.3928134,Friday,0,2016-07-08
209118,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,23,33.589215700000004,130.3928134,Friday,0,2016-07-08
209117,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,9,33.589215700000004,130.3928134,Friday,0,2016-07-08
209122,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,14,33.589215700000004,130.3928134,Friday,0,2016-07-08
209129,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_1dea9815ccd36620,9,33.589215700000004,130.3928134,Friday,0,2016-07-08
209097,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_c2626f5f86d57342,30,33.589215700000004,130.3928134,Friday,0,2016-07-08
209131,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,28,33.589215700000004,130.3928134,Friday,0,2016-07-08
209116,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_e2208a79e2678432,36,33.589215700000004,130.3928134,Friday,0,2016-07-08
209144,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,36,33.589215700000004,130.3928134,Friday,0,2016-07-08
209143,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,32,33.589215700000004,130.3928134,Friday,0,2016-07-08
209142,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,29,33.589215700000004,130.3928134,Friday,0,2016-07-08
209141,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,45,33.586993799999995,130.3948938,Friday,0,2016-07-08
209140,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,9,33.589215700000004,130.3928134,Friday,0,2016-07-08
209130,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,1,33.589215700000004,130.3928134,Friday,0,2016-07-08
209137,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_eb5788dba285e725,13,33.589215700000004,130.3928134,Friday,0,2016-07-08
209136,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,36,33.589215700000004,130.3928134,Friday,0,2016-07-08
209135,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,28,33.589215700000004,130.3928134,Friday,0,2016-07-08
209134,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,11,33.589215700000004,130.3928134,Friday,0,2016-07-08
209132,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,10,33.589215700000004,130.3928134,Friday,0,2016-07-08
209133,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,14,33.589215700000004,130.3928134,Friday,0,2016-07-08
209138,7/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,7,33.589215700000004,130.3928134,Friday,0,2016-07-08
209865,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_38746ffe9aa20c7e,11,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209864,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,32,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209863,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,40,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209861,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,8,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209860,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_df9355c47c5df9d3,23,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209859,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,11,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209858,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,38,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209867,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,44,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209862,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,19,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209868,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_c2626f5f86d57342,36,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209876,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,47,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209870,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,50,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209869,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_4579cb0669fd411b,25,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209879,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,11,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209878,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,43,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209883,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,33,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209881,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,38,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209874,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,24,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209873,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,55,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209872,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,17,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209871,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,36,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209875,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,16,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209857,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,32,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209882,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,22,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209877,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,16,33.586993799999995,130.3948938,Saturday,0,2016-07-09
209884,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_e2208a79e2678432,49,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209886,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,30,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209895,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,48,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209894,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,17,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209893,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,2,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209892,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,17,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209889,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,39,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209890,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,16,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209880,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,23,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209888,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_602ca92c0db34f8f,21,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209887,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,27,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209896,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_1dea9815ccd36620,12,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209891,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,20,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209897,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,2,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209866,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_6c1128955c58b690,47,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209899,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,25,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209903,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,36,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209906,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,58,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209905,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,15,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209908,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,62,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209909,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,43,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209885,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,7,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209907,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,16,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209898,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,51,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209904,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_eb5788dba285e725,35,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209902,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,22,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209901,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,6,33.589215700000004,130.3928134,Saturday,0,2016-07-09
209900,7/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,12,33.589215700000004,130.3928134,Saturday,0,2016-07-09
