,visit_date,air_area_name,air_genre_name,air_store_id,visitors,latitude,longitude,day_of_week,holiday_flg,visit_date2
193341,7/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,21,33.589215700000004,130.3928134,Friday,0,2016-07-15
194105,7/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,27,33.589215700000004,130.3928134,Saturday,0,2016-07-16
194843,7/17/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,16,33.589215700000004,130.3928134,Sunday,0,2016-07-17
195450,7/18/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Monday,1,2016-07-18
195971,7/19/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Tuesday,0,2016-07-19
197365,7/20/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,36,33.589215700000004,130.3928134,Wednesday,0,2016-07-20
198077,7/21/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,27,33.589215700000004,130.3928134,Thursday,0,2016-07-21
198813,7/22/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,50,33.589215700000004,130.3928134,Friday,0,2016-07-22
199576,7/23/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Saturday,0,2016-07-23
200313,7/24/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,56,33.589215700000004,130.3928134,Sunday,0,2016-07-24
200891,7/25/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,28,33.589215700000004,130.3928134,Monday,0,2016-07-25
201526,7/26/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,29,33.589215700000004,130.3928134,Tuesday,0,2016-07-26
202226,7/27/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,21,33.589215700000004,130.3928134,Wednesday,0,2016-07-27
202946,7/28/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,27,33.589215700000004,130.3928134,Thursday,0,2016-07-28
203686,7/29/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,31,33.589215700000004,130.3928134,Friday,0,2016-07-29
205022,7/30/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,24,33.589215700000004,130.3928134,Saturday,0,2016-07-30
205765,7/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,27,33.589215700000004,130.3928134,Sunday,0,2016-07-31
210647,8/1/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,1,33.589215700000004,130.3928134,Monday,0,2016-08-01
217650,8/2/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,19,33.589215700000004,130.3928134,Tuesday,0,2016-08-02
225061,8/3/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,25,33.589215700000004,130.3928134,Wednesday,0,2016-08-03
227175,8/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Thursday,0,2016-08-04
227910,8/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,44,33.589215700000004,130.3928134,Friday,0,2016-08-05
228676,8/6/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Saturday,0,2016-08-06
229408,8/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,25,33.589215700000004,130.3928134,Sunday,0,2016-08-07
229982,8/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Monday,0,2016-08-08
230613,8/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Tuesday,0,2016-08-09
211261,8/10/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,48,33.589215700000004,130.3928134,Wednesday,0,2016-08-10
211975,8/11/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,35,33.589215700000004,130.3928134,Thursday,1,2016-08-11
212658,8/12/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Friday,0,2016-08-12
213352,8/13/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,26,33.589215700000004,130.3928134,Saturday,1,2016-08-13
213994,8/14/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,14,33.589215700000004,130.3928134,Sunday,1,2016-08-14
214502,8/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,48,33.589215700000004,130.3928134,Monday,1,2016-08-15
214991,8/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,13,33.589215700000004,130.3928134,Tuesday,0,2016-08-16
215546,8/17/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,44,33.589215700000004,130.3928134,Wednesday,0,2016-08-17
216195,8/18/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,13,33.589215700000004,130.3928134,Thursday,0,2016-08-18
216903,8/19/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,45,33.589215700000004,130.3928134,Friday,0,2016-08-19
218352,8/20/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Saturday,0,2016-08-20
219090,8/21/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,50,33.589215700000004,130.3928134,Sunday,0,2016-08-21
219648,8/22/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,9,33.589215700000004,130.3928134,Monday,0,2016-08-22
220233,8/23/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,43,33.589215700000004,130.3928134,Tuesday,0,2016-08-23
220930,8/24/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Wednesday,0,2016-08-24
221637,8/25/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,26,33.589215700000004,130.3928134,Thursday,0,2016-08-25
222357,8/26/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,37,33.589215700000004,130.3928134,Friday,0,2016-08-26
223111,8/27/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,43,33.589215700000004,130.3928134,Saturday,0,2016-08-27
223842,8/28/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,19,33.589215700000004,130.3928134,Sunday,0,2016-08-28
224428,8/29/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,17,33.589215700000004,130.3928134,Monday,0,2016-08-29
225764,8/30/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,26,33.589215700000004,130.3928134,Tuesday,0,2016-08-30
226464,8/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,43,33.589215700000004,130.3928134,Wednesday,0,2016-08-31
231332,9/1/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Thursday,0,2016-09-01
238866,9/2/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Friday,0,2016-09-02
246547,9/3/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,29,33.589215700000004,130.3928134,Saturday,0,2016-09-03
248062,9/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Sunday,0,2016-09-04
248631,9/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,17,33.589215700000004,130.3928134,Monday,0,2016-09-05
249239,9/6/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,31,33.589215700000004,130.3928134,Tuesday,0,2016-09-06
249950,9/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Wednesday,0,2016-09-07
250655,9/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,25,33.589215700000004,130.3928134,Thursday,0,2016-09-08
251394,9/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Friday,0,2016-09-09
232068,9/10/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,46,33.589215700000004,130.3928134,Saturday,0,2016-09-10
232806,9/11/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,49,33.589215700000004,130.3928134,Sunday,0,2016-09-11
233396,9/12/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,25,33.589215700000004,130.3928134,Monday,0,2016-09-12
234032,9/13/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,18,33.589215700000004,130.3928134,Tuesday,0,2016-09-13
234745,9/14/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Wednesday,0,2016-09-14
235460,9/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,34,33.589215700000004,130.3928134,Thursday,0,2016-09-15
236204,9/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,24,33.589215700000004,130.3928134,Friday,0,2016-09-16
236977,9/17/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,39,33.589215700000004,130.3928134,Saturday,0,2016-09-17
237718,9/18/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,31,33.589215700000004,130.3928134,Sunday,0,2016-09-18
238327,9/19/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,26,33.589215700000004,130.3928134,Monday,1,2016-09-19
239629,9/20/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Tuesday,0,2016-09-20
240256,9/21/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Wednesday,0,2016-09-21
240974,9/22/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,24,33.589215700000004,130.3928134,Thursday,1,2016-09-22
241666,9/23/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,20,33.589215700000004,130.3928134,Friday,0,2016-09-23
242432,9/24/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Saturday,0,2016-09-24
243178,9/25/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Sunday,0,2016-09-25
243754,9/26/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,25,33.589215700000004,130.3928134,Monday,0,2016-09-26
244385,9/27/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,41,33.589215700000004,130.3928134,Tuesday,0,2016-09-27
245096,9/28/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,31,33.589215700000004,130.3928134,Wednesday,0,2016-09-28
245807,9/29/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,17,33.589215700000004,130.3928134,Thursday,0,2016-09-29
247299,9/30/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,57,33.589215700000004,130.3928134,Friday,0,2016-09-30
27074,10/1/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,47,33.589215700000004,130.3928134,Saturday,0,2016-10-01
34615,10/2/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Sunday,0,2016-10-02
42381,10/3/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,47,33.589215700000004,130.3928134,Monday,0,2016-10-03
44262,10/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,34,33.589215700000004,130.3928134,Tuesday,0,2016-10-04
44961,10/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,19,33.589215700000004,130.3928134,Wednesday,0,2016-10-05
45661,10/6/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,21,33.589215700000004,130.3928134,Thursday,0,2016-10-06
46402,10/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,59,33.589215700000004,130.3928134,Friday,0,2016-10-07
47171,10/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,44,33.589215700000004,130.3928134,Saturday,0,2016-10-08
47920,10/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,40,33.589215700000004,130.3928134,Sunday,0,2016-10-09
27817,10/10/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,47,33.589215700000004,130.3928134,Monday,1,2016-10-10
28363,10/11/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,28,33.589215700000004,130.3928134,Tuesday,0,2016-10-11
29012,10/12/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,24,33.589215700000004,130.3928134,Wednesday,0,2016-10-12
29721,10/13/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,28,33.589215700000004,130.3928134,Thursday,0,2016-10-13
30468,10/14/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,37,33.589215700000004,130.3928134,Friday,0,2016-10-14
31239,10/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,16,33.589215700000004,130.3928134,Saturday,0,2016-10-15
31980,10/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,28,33.589215700000004,130.3928134,Sunday,0,2016-10-16
32562,10/17/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Monday,0,2016-10-17
33190,10/18/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Tuesday,0,2016-10-18
33902,10/19/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Wednesday,0,2016-10-19
35208,10/20/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,9,33.589215700000004,130.3928134,Thursday,0,2016-10-20
35952,10/21/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Friday,0,2016-10-21
36726,10/22/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,52,33.589215700000004,130.3928134,Saturday,0,2016-10-22
37471,10/23/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,45,33.589215700000004,130.3928134,Sunday,0,2016-10-23
38061,10/24/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Monday,0,2016-10-24
38689,10/25/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Tuesday,0,2016-10-25
39405,10/26/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,3,33.589215700000004,130.3928134,Wednesday,0,2016-10-26
40124,10/27/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Thursday,0,2016-10-27
40857,10/28/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Friday,0,2016-10-28
41627,10/29/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Saturday,0,2016-10-29
43006,10/30/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,14,33.589215700000004,130.3928134,Sunday,0,2016-10-30
43616,10/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,19,33.589215700000004,130.3928134,Monday,0,2016-10-31
48533,11/1/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,35,33.589215700000004,130.3928134,Tuesday,0,2016-11-01
56425,11/2/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,45,33.589215700000004,130.3928134,Wednesday,0,2016-11-02
63944,11/3/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,43,33.589215700000004,130.3928134,Thursday,1,2016-11-03
65338,11/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,43,33.589215700000004,130.3928134,Friday,0,2016-11-04
66101,11/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,64,33.589215700000004,130.3928134,Saturday,0,2016-11-05
66844,11/6/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,60,33.589215700000004,130.3928134,Sunday,0,2016-11-06
67432,11/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Monday,0,2016-11-07
68057,11/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,20,33.589215700000004,130.3928134,Tuesday,0,2016-11-08
68757,11/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,42,33.589215700000004,130.3928134,Wednesday,0,2016-11-09
49244,11/10/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Thursday,0,2016-11-10
49987,11/11/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,53,33.589215700000004,130.3928134,Friday,0,2016-11-11
50756,11/12/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,23,33.589215700000004,130.3928134,Saturday,0,2016-11-12
51504,11/13/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,45,33.589215700000004,130.3928134,Sunday,0,2016-11-13
52087,11/14/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,27,33.589215700000004,130.3928134,Monday,0,2016-11-14
52719,11/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,4,33.589215700000004,130.3928134,Tuesday,0,2016-11-15
53421,11/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Wednesday,0,2016-11-16
54146,11/17/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Thursday,0,2016-11-17
54894,11/18/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,53,33.589215700000004,130.3928134,Friday,0,2016-11-18
55674,11/19/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,48,33.589215700000004,130.3928134,Saturday,0,2016-11-19
57152,11/20/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,79,33.589215700000004,130.3928134,Sunday,0,2016-11-20
57727,11/21/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,94,33.589215700000004,130.3928134,Monday,0,2016-11-21
58355,11/22/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,81,33.589215700000004,130.3928134,Tuesday,0,2016-11-22
59086,11/23/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,54,33.589215700000004,130.3928134,Wednesday,1,2016-11-23
59763,11/24/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,18,33.589215700000004,130.3928134,Thursday,0,2016-11-24
60478,11/25/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,41,33.589215700000004,130.3928134,Friday,0,2016-11-25
61249,11/26/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,56,33.589215700000004,130.3928134,Saturday,0,2016-11-26
61984,11/27/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,29,33.589215700000004,130.3928134,Sunday,0,2016-11-27
62574,11/28/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Monday,0,2016-11-28
63215,11/29/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,72,33.589215700000004,130.3928134,Tuesday,0,2016-11-29
64618,11/30/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,46,33.589215700000004,130.3928134,Wednesday,0,2016-11-30
69465,12/1/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,14,33.589215700000004,130.3928134,Thursday,0,2016-12-01
77267,12/2/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,14,33.589215700000004,130.3928134,Friday,0,2016-12-02
85142,12/3/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,88,33.589215700000004,130.3928134,Saturday,0,2016-12-03
86785,12/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,46,33.589215700000004,130.3928134,Sunday,0,2016-12-04
87393,12/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,5,33.589215700000004,130.3928134,Monday,0,2016-12-05
88026,12/6/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,47,33.589215700000004,130.3928134,Tuesday,0,2016-12-06
88739,12/7/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Wednesday,0,2016-12-07
89457,12/8/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,37,33.589215700000004,130.3928134,Thursday,0,2016-12-08
90207,12/9/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,58,33.589215700000004,130.3928134,Friday,0,2016-12-09
70200,12/10/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,78,33.589215700000004,130.3928134,Saturday,0,2016-12-10
70962,12/11/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,46,33.589215700000004,130.3928134,Sunday,0,2016-12-11
71572,12/12/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,26,33.589215700000004,130.3928134,Monday,0,2016-12-12
72233,12/13/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Tuesday,0,2016-12-13
72956,12/14/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,36,33.589215700000004,130.3928134,Wednesday,0,2016-12-14
73686,12/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,49,33.589215700000004,130.3928134,Thursday,0,2016-12-15
74438,12/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,48,33.589215700000004,130.3928134,Friday,0,2016-12-16
75217,12/17/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,80,33.589215700000004,130.3928134,Saturday,0,2016-12-17
75976,12/18/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,44,33.589215700000004,130.3928134,Sunday,0,2016-12-18
76591,12/19/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,56,33.589215700000004,130.3928134,Monday,0,2016-12-19
78038,12/20/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,47,33.589215700000004,130.3928134,Tuesday,0,2016-12-20
78765,12/21/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,66,33.589215700000004,130.3928134,Wednesday,0,2016-12-21
79506,12/22/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,66,33.589215700000004,130.3928134,Thursday,0,2016-12-22
80255,12/23/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,67,33.589215700000004,130.3928134,Friday,1,2016-12-23
80983,12/24/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,21,33.589215700000004,130.3928134,Saturday,0,2016-12-24
81719,12/25/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,32,33.589215700000004,130.3928134,Sunday,0,2016-12-25
82334,12/26/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,34,33.589215700000004,130.3928134,Monday,0,2016-12-26
83009,12/27/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,56,33.589215700000004,130.3928134,Tuesday,0,2016-12-27
83738,12/28/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,65,33.589215700000004,130.3928134,Wednesday,0,2016-12-28
84456,12/29/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,62,33.589215700000004,130.3928134,Thursday,1,2016-12-29
85894,12/30/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,81,33.589215700000004,130.3928134,Friday,1,2016-12-30
86453,12/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,65,33.589215700000004,130.3928134,Saturday,1,2016-12-31
58,1/1/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,51,33.589215700000004,130.3928134,Sunday,1,2017-01-01
9768,1/2/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,51,33.589215700000004,130.3928134,Monday,1,2017-01-02
19843,1/3/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,55,33.589215700000004,130.3928134,Tuesday,1,2017-01-03
22132,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,44,33.589215700000004,130.3928134,Wednesday,0,2017-01-04
22778,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,48,33.589215700000004,130.3928134,Thursday,0,2017-01-05
23646,1/6/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,36,33.589215700000004,130.3928134,Friday,0,2017-01-06
24620,1/7/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,56,33.589215700000004,130.3928134,Saturday,0,2017-01-07
25634,1/8/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,42,33.589215700000004,130.3928134,Sunday,0,2017-01-08
26520,1/9/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,26,33.589215700000004,130.3928134,Monday,1,2017-01-09
465,1/10/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Tuesday,0,2017-01-10
1337,1/11/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,45,33.589215700000004,130.3928134,Wednesday,0,2017-01-11
2283,1/12/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,22,33.589215700000004,130.3928134,Thursday,0,2017-01-12
3272,1/13/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Friday,0,2017-01-13
4321,1/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,24,33.589215700000004,130.3928134,Saturday,0,2017-01-14
5368,1/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,30,33.589215700000004,130.3928134,Sunday,0,2017-01-15
6240,1/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,54,33.589215700000004,130.3928134,Monday,0,2017-01-16
7102,1/17/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,13,33.589215700000004,130.3928134,Tuesday,0,2017-01-17
9003,1/19/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,9,33.589215700000004,130.3928134,Thursday,0,2017-01-19
10273,1/20/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,38,33.589215700000004,130.3928134,Friday,0,2017-01-20
11330,1/21/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,75,33.589215700000004,130.3928134,Saturday,0,2017-01-21
12376,1/22/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Sunday,0,2017-01-22
13266,1/23/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,33,33.589215700000004,130.3928134,Monday,0,2017-01-23
14106,1/24/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,50,35,33.589215700000004,130.3928134,Tuesday,0,2017-01-24
