,visit_date,air_area_name,air_genre_name,air_store_id,visitors,latitude,longitude,day_of_week,holiday_flg
20383,1/30/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,20,33.589215700000004,130.3928134,Monday,0
21018,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,11,33.589215700000004,130.3928134,Sunday,0
21025,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,35,33.589215700000004,130.3928134,Sunday,0
21024,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,11,33.589215700000004,130.3928134,Sunday,0
21023,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,29,33.589215700000004,130.3928134,Sunday,0
21026,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,21,33.589215700000004,130.3928134,Sunday,0
21021,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,7,33.589215700000004,130.3928134,Sunday,0
21020,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,9,33.589215700000004,130.3928134,Sunday,0
21019,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,28,33.589215700000004,130.3928134,Sunday,0
21017,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,12,33.589215700000004,130.3928134,Sunday,0
21022,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,30,33.589215700000004,130.3928134,Sunday,0
21015,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,11,33.589215700000004,130.3928134,Sunday,0
21014,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,31,33.589215700000004,130.3928134,Sunday,0
21013,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,42,33.586993799999995,130.3948938,Sunday,0
21012,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,5,33.589215700000004,130.3928134,Sunday,0
21011,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,29,33.589215700000004,130.3928134,Sunday,0
21010,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,29,33.589215700000004,130.3928134,Sunday,0
21009,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,37,33.589215700000004,130.3928134,Sunday,0
21008,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,16,33.589215700000004,130.3928134,Sunday,0
21007,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,36,33.589215700000004,130.3928134,Sunday,0
21016,1/31/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,9,33.589215700000004,130.3928134,Sunday,0
21261,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_1dea9815ccd36620,14,33.589215700000004,130.3928134,Tuesday,0
21260,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,32,33.589215700000004,130.3928134,Tuesday,0
21258,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,5,33.589215700000004,130.3928134,Tuesday,0
21257,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,4,33.589215700000004,130.3928134,Tuesday,0
21256,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,6,33.589215700000004,130.3928134,Tuesday,0
21251,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,26,33.589215700000004,130.3928134,Tuesday,0
21254,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,11,33.589215700000004,130.3928134,Tuesday,0
21253,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,42,33.589215700000004,130.3928134,Tuesday,0
21252,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,11,33.589215700000004,130.3928134,Tuesday,0
21262,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,3,33.589215700000004,130.3928134,Tuesday,0
21255,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,4,33.589215700000004,130.3928134,Tuesday,0
21263,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,10,33.589215700000004,130.3928134,Tuesday,0
21268,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,36,33.589215700000004,130.3928134,Tuesday,0
21265,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,2,33.589215700000004,130.3928134,Tuesday,0
21266,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,6,33.589215700000004,130.3928134,Tuesday,0
21267,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,33,33.589215700000004,130.3928134,Tuesday,0
21250,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,7,33.589215700000004,130.3928134,Tuesday,0
21269,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,4,33.589215700000004,130.3928134,Tuesday,0
21270,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,32,33.589215700000004,130.3928134,Tuesday,0
21271,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,15,33.589215700000004,130.3928134,Tuesday,0
21272,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,49,33.586993799999995,130.3948938,Tuesday,0
21273,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,37,33.589215700000004,130.3928134,Tuesday,0
21274,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,15,33.589215700000004,130.3928134,Tuesday,0
21275,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,6,33.589215700000004,130.3928134,Tuesday,0
21264,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,2,33.589215700000004,130.3928134,Tuesday,0
21249,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_e2208a79e2678432,33,33.589215700000004,130.3928134,Tuesday,0
21259,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,21,33.589215700000004,130.3928134,Tuesday,0
21247,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,22,33.589215700000004,130.3928134,Tuesday,0
21248,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,3,33.589215700000004,130.3928134,Tuesday,0
21222,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,40,33.589215700000004,130.3928134,Tuesday,0
21223,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_a88ac559064dec08,41,33.589215700000004,130.3928134,Tuesday,0
21224,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,2,33.589215700000004,130.3928134,Tuesday,0
21225,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,4,33.589215700000004,130.3928134,Tuesday,0
21226,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,5,33.589215700000004,130.3928134,Tuesday,0
21227,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,4,33.589215700000004,130.3928134,Tuesday,0
21228,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,11,33.589215700000004,130.3928134,Tuesday,0
21229,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,27,33.589215700000004,130.3928134,Tuesday,0
21230,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_38746ffe9aa20c7e,6,33.589215700000004,130.3928134,Tuesday,0
21231,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,2,33.589215700000004,130.3928134,Tuesday,0
21233,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_c8a657c8c5c93d69,2,33.589215700000004,130.3928134,Tuesday,0
21234,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_4579cb0669fd411b,25,33.589215700000004,130.3928134,Tuesday,0
21232,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_c2626f5f86d57342,16,33.589215700000004,130.3928134,Tuesday,0
21236,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,3,33.589215700000004,130.3928134,Tuesday,0
21246,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,11,33.589215700000004,130.3928134,Tuesday,0
21245,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,1,33.589215700000004,130.3928134,Tuesday,0
21244,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,3,33.589215700000004,130.3928134,Tuesday,0
21243,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,5,33.586993799999995,130.3948938,Tuesday,0
21235,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,20,33.589215700000004,130.3928134,Tuesday,0
21241,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,16,33.589215700000004,130.3928134,Tuesday,0
21242,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,34,33.589215700000004,130.3928134,Tuesday,0
21239,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,24,33.589215700000004,130.3928134,Tuesday,0
21238,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,54,33.589215700000004,130.3928134,Tuesday,0
21237,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,2,33.589215700000004,130.3928134,Tuesday,0
21240,1/31/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6e64fb5821402cd2,1,33.589215700000004,130.3928134,Tuesday,0
21953,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,11,33.589215700000004,130.3928134,Monday,0
21952,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,15,33.589215700000004,130.3928134,Monday,0
21949,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,15,33.589215700000004,130.3928134,Monday,0
21951,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,17,33.589215700000004,130.3928134,Monday,0
21950,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,18,33.589215700000004,130.3928134,Monday,0
21948,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,6,33.589215700000004,130.3928134,Monday,0
21942,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,11,33.589215700000004,130.3928134,Monday,0
21946,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,33,33.586993799999995,130.3948938,Monday,0
21945,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,64,33.589215700000004,130.3928134,Monday,0
21944,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,10,33.589215700000004,130.3928134,Monday,0
21943,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,19,33.589215700000004,130.3928134,Monday,0
21941,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,34,33.589215700000004,130.3928134,Monday,0
21947,1/4/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,11,33.589215700000004,130.3928134,Monday,0
22119,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,1,33.589215700000004,130.3928134,Wednesday,0
22120,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_e2208a79e2678432,42,33.589215700000004,130.3928134,Wednesday,0
22121,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,18,33.589215700000004,130.3928134,Wednesday,0
22122,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,31,33.589215700000004,130.3928134,Wednesday,0
22123,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,2,33.589215700000004,130.3928134,Wednesday,0
22124,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,14,33.589215700000004,130.3928134,Wednesday,0
22125,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,6,33.589215700000004,130.3928134,Wednesday,0
22126,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,10,33.589215700000004,130.3928134,Wednesday,0
22129,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,8,33.589215700000004,130.3928134,Wednesday,0
22128,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,4,33.589215700000004,130.3928134,Wednesday,0
22130,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,8,33.589215700000004,130.3928134,Wednesday,0
22131,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,21,33.589215700000004,130.3928134,Wednesday,0
22132,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,44,33.589215700000004,130.3928134,Wednesday,0
22134,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,25,33.589215700000004,130.3928134,Wednesday,0
22133,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,17,33.589215700000004,130.3928134,Wednesday,0
22118,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,18,33.589215700000004,130.3928134,Wednesday,0
22127,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,15,33.589215700000004,130.3928134,Wednesday,0
22117,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,23,33.589215700000004,130.3928134,Wednesday,0
22099,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_a88ac559064dec08,27,33.589215700000004,130.3928134,Wednesday,0
22115,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,13,33.586993799999995,130.3948938,Wednesday,0
22116,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,5,33.589215700000004,130.3928134,Wednesday,0
22098,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,51,33.589215700000004,130.3928134,Wednesday,0
22100,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_25c583983246b7b0,59,33.589215700000004,130.3928134,Wednesday,0
22101,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,11,33.589215700000004,130.3928134,Wednesday,0
22103,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,41,33.589215700000004,130.3928134,Wednesday,0
22104,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,12,33.589215700000004,130.3928134,Wednesday,0
22105,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_38746ffe9aa20c7e,7,33.589215700000004,130.3928134,Wednesday,0
22106,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_6c1128955c58b690,2,33.589215700000004,130.3928134,Wednesday,0
22102,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,5,33.589215700000004,130.3928134,Wednesday,0
22108,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_c2626f5f86d57342,16,33.589215700000004,130.3928134,Wednesday,0
22109,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,7,33.589215700000004,130.3928134,Wednesday,0
22110,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,12,33.589215700000004,130.3928134,Wednesday,0
22111,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,22,33.589215700000004,130.3928134,Wednesday,0
22112,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,24,33.589215700000004,130.3928134,Wednesday,0
22113,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,17,33.589215700000004,130.3928134,Wednesday,0
22114,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,43,33.589215700000004,130.3928134,Wednesday,0
22107,1/4/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,7,33.589215700000004,130.3928134,Wednesday,0
22508,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,22,33.589215700000004,130.3928134,Tuesday,0
22510,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,27,33.589215700000004,130.3928134,Tuesday,0
22511,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,20,33.589215700000004,130.3928134,Tuesday,0
22514,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,7,33.589215700000004,130.3928134,Tuesday,0
22513,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,2,33.589215700000004,130.3928134,Tuesday,0
22515,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,4,33.589215700000004,130.3928134,Tuesday,0
22507,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,29,33.589215700000004,130.3928134,Tuesday,0
22512,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,17,33.589215700000004,130.3928134,Tuesday,0
22506,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,8,33.589215700000004,130.3928134,Tuesday,0
22509,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,15,33.589215700000004,130.3928134,Tuesday,0
22504,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,30,33.589215700000004,130.3928134,Tuesday,0
22503,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,37,33.586993799999995,130.3948938,Tuesday,0
22502,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,31,33.589215700000004,130.3928134,Tuesday,0
22501,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,3,33.589215700000004,130.3928134,Tuesday,0
22500,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_c8a657c8c5c93d69,3,33.589215700000004,130.3928134,Tuesday,0
22499,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,3,33.589215700000004,130.3928134,Tuesday,0
22498,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,11,33.589215700000004,130.3928134,Tuesday,0
22497,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,25,33.589215700000004,130.3928134,Tuesday,0
22505,1/5/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,8,33.589215700000004,130.3928134,Tuesday,0
22764,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,3,33.589215700000004,130.3928134,Thursday,0
22763,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,11,33.589215700000004,130.3928134,Thursday,0
22762,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,12,33.589215700000004,130.3928134,Thursday,0
22761,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,6,33.589215700000004,130.3928134,Thursday,0
22757,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,3,33.589215700000004,130.3928134,Thursday,0
22759,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,21,33.589215700000004,130.3928134,Thursday,0
22758,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,20,33.589215700000004,130.3928134,Thursday,0
22765,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,5,33.589215700000004,130.3928134,Thursday,0
22756,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,7,33.589215700000004,130.3928134,Thursday,0
22760,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,26,33.589215700000004,130.3928134,Thursday,0
22766,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,38,33.589215700000004,130.3928134,Thursday,0
22771,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,25,33.589215700000004,130.3928134,Thursday,0
22768,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,3,33.589215700000004,130.3928134,Thursday,0
22769,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,8,33.589215700000004,130.3928134,Thursday,0
22770,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,13,33.589215700000004,130.3928134,Thursday,0
22772,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,40,33.589215700000004,130.3928134,Thursday,0
22773,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_eb5788dba285e725,14,33.589215700000004,130.3928134,Thursday,0
22774,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,7,33.589215700000004,130.3928134,Thursday,0
22775,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,31,33.589215700000004,130.3928134,Thursday,0
22776,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,21,33.589215700000004,130.3928134,Thursday,0
22777,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,42,33.586993799999995,130.3948938,Thursday,0
22778,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,48,33.589215700000004,130.3928134,Thursday,0
22779,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,11,33.589215700000004,130.3928134,Thursday,0
22767,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_1dea9815ccd36620,8,33.589215700000004,130.3928134,Thursday,0
22754,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,28,33.589215700000004,130.3928134,Thursday,0
22755,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,14,33.589215700000004,130.3928134,Thursday,0
22752,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,9,33.589215700000004,130.3928134,Thursday,0
22753,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,9,33.589215700000004,130.3928134,Thursday,0
22728,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,43,33.589215700000004,130.3928134,Thursday,0
22729,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_a88ac559064dec08,10,33.589215700000004,130.3928134,Thursday,0
22730,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_25c583983246b7b0,15,33.589215700000004,130.3928134,Thursday,0
22731,1/5/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,5,33.589215700000004,130.3928134,Thursday,0
