,air_area_name,genre_name,visitors,current_week,latitude,longitude
602,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,488,19,43.7706355,142.36481899999995
603,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,641,20,43.7706355,142.36481899999995
604,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,490,21,43.7706355,142.36481899999995
605,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,507,22,43.7706355,142.36481899999995
606,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1364,23,43.7706355,142.36481899999995
607,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1633,24,43.7706355,142.36481899999995
608,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1723,25,43.7706355,142.36481899999995
609,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1759,26,43.7706355,142.36481899999995
610,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1630,27,43.7706355,142.36481899999995
611,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1664,28,43.7706355,142.36481899999995
612,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1933,29,43.7706355,142.36481899999995
613,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1726,30,43.7706355,142.36481899999995
614,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1681,31,43.7706355,142.36481899999995
615,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1345,32,43.7706355,142.36481899999995
616,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1728,33,43.7706355,142.36481899999995
617,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1782,34,43.7706355,142.36481899999995
618,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1823,35,43.7706355,142.36481899999995
619,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1507,36,43.7706355,142.36481899999995
620,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1699,37,43.7706355,142.36481899999995
621,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1626,38,43.7706355,142.36481899999995
622,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1526,39,43.7706355,142.36481899999995
623,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1983,40,43.7706355,142.36481899999995
624,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1611,41,43.7706355,142.36481899999995
625,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1416,42,43.7706355,142.36481899999995
626,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1698,43,43.7706355,142.36481899999995
627,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,2174,44,43.7706355,142.36481899999995
628,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1906,45,43.7706355,142.36481899999995
629,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,2229,46,43.7706355,142.36481899999995
630,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,2446,47,43.7706355,142.36481899999995
631,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,2524,48,43.7706355,142.36481899999995
632,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,2891,49,43.7706355,142.36481899999995
633,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,2728,50,43.7706355,142.36481899999995
634,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1915,51,43.7706355,142.36481899999995
635,Hokkaidō Asahikawa-shi 6 Jōdōri,Dining bar,1767,52,43.7706355,142.36481899999995
636,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,363,0,34.7569503,134.8411775
637,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,395,1,34.7569503,134.8411775
638,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,320,2,34.7569503,134.8411775
639,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,349,3,34.7569503,134.8411775
640,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,383,4,34.7569503,134.8411775
641,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,372,5,34.7569503,134.8411775
642,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,390,6,34.7569503,134.8411775
643,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,431,7,34.7569503,134.8411775
644,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,484,8,34.7569503,134.8411775
645,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,525,9,34.7569503,134.8411775
646,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,494,10,34.7569503,134.8411775
647,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,435,11,34.7569503,134.8411775
648,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,382,12,34.7569503,134.8411775
649,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,403,13,34.7569503,134.8411775
650,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,528,14,34.7569503,134.8411775
651,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,592,15,34.7569503,134.8411775
652,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,319,16,34.7569503,134.8411775
653,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,403,17,34.7569503,134.8411775
654,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,332,18,34.7569503,134.8411775
655,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,301,19,34.7569503,134.8411775
656,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,426,20,34.7569503,134.8411775
657,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,419,21,34.7569503,134.8411775
658,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,350,22,34.7569503,134.8411775
659,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1233,23,34.7569503,134.8411775
660,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1562,24,34.7569503,134.8411775
661,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1776,25,34.7569503,134.8411775
662,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1654,26,34.7569503,134.8411775
663,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1572,27,34.7569503,134.8411775
664,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1657,28,34.7569503,134.8411775
665,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,2175,29,34.7569503,134.8411775
666,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1802,30,34.7569503,134.8411775
667,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1743,31,34.7569503,134.8411775
668,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1424,32,34.7569503,134.8411775
669,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1476,33,34.7569503,134.8411775
670,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1716,34,34.7569503,134.8411775
671,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1744,35,34.7569503,134.8411775
672,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1720,36,34.7569503,134.8411775
673,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1561,37,34.7569503,134.8411775
674,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1472,38,34.7569503,134.8411775
675,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1577,39,34.7569503,134.8411775
676,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1860,40,34.7569503,134.8411775
677,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1406,41,34.7569503,134.8411775
678,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1246,42,34.7569503,134.8411775
679,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1522,43,34.7569503,134.8411775
680,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1909,44,34.7569503,134.8411775
681,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1681,45,34.7569503,134.8411775
682,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1910,46,34.7569503,134.8411775
683,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,2104,47,34.7569503,134.8411775
684,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,2112,48,34.7569503,134.8411775
685,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,2473,49,34.7569503,134.8411775
686,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,2019,50,34.7569503,134.8411775
687,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1596,51,34.7569503,134.8411775
688,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Izakaya,1569,52,34.7569503,134.8411775
689,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,397,0,33.5615691,130.4264283
690,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,347,1,33.5615691,130.4264283
691,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,369,2,33.5615691,130.4264283
692,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,424,3,33.5615691,130.4264283
693,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,375,4,33.5615691,130.4264283
694,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,424,5,33.5615691,130.4264283
695,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,605,6,33.5615691,130.4264283
696,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,454,7,33.5615691,130.4264283
697,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,521,8,33.5615691,130.4264283
698,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,447,9,33.5615691,130.4264283
699,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,506,10,33.5615691,130.4264283
700,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,377,11,33.5615691,130.4264283
701,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,310,12,33.5615691,130.4264283
702,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,403,13,33.5615691,130.4264283
703,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,445,14,33.5615691,130.4264283
704,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,361,15,33.5615691,130.4264283
705,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,459,16,33.5615691,130.4264283
706,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,426,17,33.5615691,130.4264283
707,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,433,18,33.5615691,130.4264283
708,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,394,19,33.5615691,130.4264283
709,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,470,20,33.5615691,130.4264283
710,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,464,21,33.5615691,130.4264283
711,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,463,22,33.5615691,130.4264283
712,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,592,23,33.5615691,130.4264283
713,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,765,24,33.5615691,130.4264283
714,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,587,25,33.5615691,130.4264283
715,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,635,26,33.5615691,130.4264283
716,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,663,27,33.5615691,130.4264283
717,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,583,28,33.5615691,130.4264283
718,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,499,29,33.5615691,130.4264283
719,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,545,30,33.5615691,130.4264283
720,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,653,31,33.5615691,130.4264283
721,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,654,32,33.5615691,130.4264283
722,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,650,33,33.5615691,130.4264283
723,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,704,34,33.5615691,130.4264283
724,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,676,35,33.5615691,130.4264283
725,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,707,36,33.5615691,130.4264283
726,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,732,37,33.5615691,130.4264283
727,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,708,38,33.5615691,130.4264283
728,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,811,39,33.5615691,130.4264283
729,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,816,40,33.5615691,130.4264283
730,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,773,41,33.5615691,130.4264283
731,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,817,42,33.5615691,130.4264283
732,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,739,43,33.5615691,130.4264283
733,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,853,44,33.5615691,130.4264283
734,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,730,45,33.5615691,130.4264283
735,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,835,46,33.5615691,130.4264283
736,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,929,47,33.5615691,130.4264283
737,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,728,48,33.5615691,130.4264283
738,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,645,49,33.5615691,130.4264283
739,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,523,50,33.5615691,130.4264283
740,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,752,51,33.5615691,130.4264283
741,Fukuoka-ken Fukuoka-shi Shiobaru,Izakaya,760,52,33.5615691,130.4264283
742,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,265,0,33.8808817,130.87341909999998
743,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,276,1,33.8808817,130.87341909999998
744,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,272,2,33.8808817,130.87341909999998
745,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,242,3,33.8808817,130.87341909999998
746,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,228,4,33.8808817,130.87341909999998
747,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,330,5,33.8808817,130.87341909999998
748,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,284,6,33.8808817,130.87341909999998
749,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,294,7,33.8808817,130.87341909999998
750,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,416,8,33.8808817,130.87341909999998
751,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,373,9,33.8808817,130.87341909999998
752,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,283,10,33.8808817,130.87341909999998
753,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,208,11,33.8808817,130.87341909999998
754,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,305,12,33.8808817,130.87341909999998
755,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,298,13,33.8808817,130.87341909999998
756,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,361,14,33.8808817,130.87341909999998
757,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,211,15,33.8808817,130.87341909999998
758,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,217,16,33.8808817,130.87341909999998
759,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,205,17,33.8808817,130.87341909999998
760,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,244,18,33.8808817,130.87341909999998
761,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,263,19,33.8808817,130.87341909999998
762,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,201,20,33.8808817,130.87341909999998
763,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,217,21,33.8808817,130.87341909999998
764,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,268,22,33.8808817,130.87341909999998
765,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,510,23,33.8808817,130.87341909999998
766,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,585,24,33.8808817,130.87341909999998
767,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,716,25,33.8808817,130.87341909999998
768,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,676,26,33.8808817,130.87341909999998
769,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,676,27,33.8808817,130.87341909999998
770,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,617,28,33.8808817,130.87341909999998
771,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,833,29,33.8808817,130.87341909999998
772,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,736,30,33.8808817,130.87341909999998
773,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,682,31,33.8808817,130.87341909999998
774,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,732,32,33.8808817,130.87341909999998
775,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,542,33,33.8808817,130.87341909999998
776,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,742,34,33.8808817,130.87341909999998
777,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,667,35,33.8808817,130.87341909999998
778,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,565,36,33.8808817,130.87341909999998
779,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,529,37,33.8808817,130.87341909999998
780,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,675,38,33.8808817,130.87341909999998
781,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,690,39,33.8808817,130.87341909999998
782,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,533,40,33.8808817,130.87341909999998
783,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,519,41,33.8808817,130.87341909999998
784,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,496,42,33.8808817,130.87341909999998
785,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,853,43,33.8808817,130.87341909999998
786,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,885,44,33.8808817,130.87341909999998
787,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,647,45,33.8808817,130.87341909999998
788,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,922,46,33.8808817,130.87341909999998
789,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,1302,47,33.8808817,130.87341909999998
790,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,1007,48,33.8808817,130.87341909999998
791,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,983,49,33.8808817,130.87341909999998
792,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,456,50,33.8808817,130.87341909999998
793,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,564,51,33.8808817,130.87341909999998
794,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Japanese food,804,52,33.8808817,130.87341909999998
795,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,303,0,33.3192865,130.5083735
796,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,394,1,33.3192865,130.5083735
797,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,292,2,33.3192865,130.5083735
798,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,320,3,33.3192865,130.5083735
799,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,271,4,33.3192865,130.5083735
800,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,314,5,33.3192865,130.5083735
801,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,240,6,33.3192865,130.5083735
802,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,272,7,33.3192865,130.5083735
803,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,406,8,33.3192865,130.5083735
804,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,434,9,33.3192865,130.5083735
805,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,317,10,33.3192865,130.5083735
806,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,333,11,33.3192865,130.5083735
807,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,240,12,33.3192865,130.5083735
808,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,287,13,33.3192865,130.5083735
809,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,327,14,33.3192865,130.5083735
810,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,358,15,33.3192865,130.5083735
811,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,292,16,33.3192865,130.5083735
812,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,208,17,33.3192865,130.5083735
813,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,209,18,33.3192865,130.5083735
814,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,171,19,33.3192865,130.5083735
815,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,225,20,33.3192865,130.5083735
816,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,163,21,33.3192865,130.5083735
817,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,216,22,33.3192865,130.5083735
818,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,226,23,33.3192865,130.5083735
819,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,325,24,33.3192865,130.5083735
820,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,482,25,33.3192865,130.5083735
821,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,393,26,33.3192865,130.5083735
822,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,383,27,33.3192865,130.5083735
823,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,302,28,33.3192865,130.5083735
824,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,529,29,33.3192865,130.5083735
825,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,374,30,33.3192865,130.5083735
826,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,413,31,33.3192865,130.5083735
827,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,316,32,33.3192865,130.5083735
828,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,365,33,33.3192865,130.5083735
829,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,394,34,33.3192865,130.5083735
830,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,325,35,33.3192865,130.5083735
831,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,333,36,33.3192865,130.5083735
832,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,350,37,33.3192865,130.5083735
833,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,398,38,33.3192865,130.5083735
834,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,402,39,33.3192865,130.5083735
835,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,393,40,33.3192865,130.5083735
836,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,376,41,33.3192865,130.5083735
837,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,285,42,33.3192865,130.5083735
838,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,346,43,33.3192865,130.5083735
839,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,495,44,33.3192865,130.5083735
840,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,441,45,33.3192865,130.5083735
841,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,543,46,33.3192865,130.5083735
842,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,629,47,33.3192865,130.5083735
843,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,591,48,33.3192865,130.5083735
844,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,769,49,33.3192865,130.5083735
845,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,507,50,33.3192865,130.5083735
846,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,439,51,33.3192865,130.5083735
847,Fukuoka-ken Kurume-shi Jōnanmachi,Dining bar,433,52,33.3192865,130.5083735
848,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,606,0,33.5913576,130.4148783
849,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,672,1,33.5913576,130.4148783
850,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,670,2,33.5913576,130.4148783
851,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,663,3,33.5913576,130.4148783
852,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,670,4,33.5913576,130.4148783
853,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,607,5,33.5913576,130.4148783
854,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,600,6,33.5913576,130.4148783
855,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,647,7,33.5913576,130.4148783
856,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,699,8,33.5913576,130.4148783
857,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,1134,9,33.5913576,130.4148783
858,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,1005,10,33.5913576,130.4148783
859,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,944,11,33.5913576,130.4148783
860,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,844,12,33.5913576,130.4148783
861,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,817,13,33.5913576,130.4148783
862,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,936,14,33.5913576,130.4148783
863,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,966,15,33.5913576,130.4148783
864,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,885,16,33.5913576,130.4148783
865,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,893,17,33.5913576,130.4148783
866,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,916,18,33.5913576,130.4148783
867,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,869,19,33.5913576,130.4148783
868,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Italian/French,933,20,33.5913576,130.4148783
